transit_date,station_complex_id,station_ridership,inside_zone
1/5/2024,471,15533,1
1/5/2024,14,11311,1
1/5/2024,145,3455,0
1/5/2024,601,21856,1
1/5/2024,612,35386,1
1/5/2024,405,13938,1
1/5/2024,304,1538,0
1/5/2024,628,50675,1
1/5/2024,475,11101,0
1/5/2024,167,30159,1
1/5/2024,392,16677,0
1/5/2024,321,2484,1
1/5/2024,296,2333,0
1/5/2024,169,12486,1
1/5/2024,333,6778,1
1/5/2024,164,59315,1
1/5/2024,605,15774,0
1/5/2024,477,19372,0
1/5/2024,635,16886,1
1/5/2024,160,18756,0
1/5/2024,107,3871,1
1/5/2024,397,35912,0
1/5/2024,232,11896,1
1/5/2024,325,1650,1
1/5/2024,398,21376,0
1/5/2024,611,119894,1
1/5/2024,157,14768,0
1/5/2024,326,2166,1
1/5/2024,623,31151,1
1/5/2024,149,3493,0
1/5/2024,438,361,0
1/5/2024,153,22717,0
1/5/2024,610,87241,1
1/5/2024,324,4399,1
1/6/2024,622,7105,1
1/6/2024,153,12291,0
1/6/2024,158,6783,0
1/6/2024,305,2866,0
1/6/2024,613,21370,1
1/6/2024,17,9596,1
1/6/2024,619,20765,1
1/6/2024,154,3301,0
1/6/2024,476,11361,0
1/6/2024,326,1285,1
1/6/2024,319,2035,1
1/6/2024,605,7806,0
1/6/2024,162,16192,1
1/6/2024,395,4975,0
1/6/2024,143,4405,0
1/6/2024,610,45506,1
1/6/2024,14,9745,1
1/6/2024,150,1783,0
1/6/2024,477,10204,0
1/6/2024,307,962,0
1/6/2024,611,78333,1
1/6/2024,311,1269,0
1/6/2024,329,1844,1
1/6/2024,8,6291,0
1/6/2024,300,2096,0
1/6/2024,413,4833,1
1/6/2024,325,931,1
1/6/2024,407,9329,1
1/6/2024,231,12639,1
1/6/2024,146,4326,0
1/6/2024,276,9261,1
1/6/2024,439,2391,0
1/6/2024,393,5001,0
1/6/2024,609,14163,1
1/6/2024,635,8133,1
1/6/2024,234,8494,1
1/6/2024,107,1973,1
1/6/2024,103,2458,1
1/6/2024,471,211,1
1/6/2024,607,45507,1
1/6/2024,225,15961,1
1/6/2024,320,2586,1
1/6/2024,614,29363,1
1/6/2024,475,6850,0
1/6/2024,612,18366,1
1/6/2024,602,40831,1
1/6/2024,157,6478,0
1/6/2024,624,19154,1
1/6/2024,223,3665,0
1/6/2024,151,12003,0
1/6/2024,301,2622,0
1/6/2024,156,3903,0
1/6/2024,118,4662,1
1/6/2024,312,1237,0
1/6/2024,160,9568,0
1/6/2024,299,1638,0
1/6/2024,404,7905,1
1/6/2024,119,13767,1
1/6/2024,313,6993,0
1/6/2024,10,14991,1
1/6/2024,169,7864,1
1/6/2024,306,1025,0
1/6/2024,309,1400,0
1/6/2024,409,8152,1
1/6/2024,308,993,0
1/6/2024,397,23404,0
1/6/2024,403,10529,1
1/6/2024,155,5498,0
1/6/2024,168,7535,1
1/6/2024,147,4029,0
1/6/2024,13,7370,1
1/6/2024,9,16349,1
1/6/2024,437,241,0
1/6/2024,438,2088,0
1/6/2024,321,1407,1
1/6/2024,152,2396,0
1/6/2024,414,6195,1
1/6/2024,323,3899,1
1/6/2024,324,2180,1
1/6/2024,314,1889,0
1/6/2024,297,328,0
1/6/2024,316,1102,1
1/6/2024,328,5157,1
1/6/2024,440,1833,0
1/6/2024,224,7,1
1/6/2024,436,455,0
1/6/2024,222,4,0
1/6/2024,149,2319,0
1/6/2024,310,6932,0
1/6/2024,277,8087,1
1/6/2024,298,1615,0
1/6/2024,396,6313,0
1/6/2024,145,2098,0
1/6/2024,628,27578,1
1/6/2024,618,27666,1
1/6/2024,165,11771,1
1/6/2024,167,25114,1
1/6/2024,228,8614,1
1/6/2024,22,2230,1
1/6/2024,625,15785,1
1/6/2024,296,1316,0
1/6/2024,392,9374,0
1/6/2024,232,9994,1
1/6/2024,164,42617,1
1/6/2024,220,877,0
1/6/2024,601,15833,1
1/6/2024,20,1642,1
1/6/2024,327,3303,1
1/6/2024,623,22684,1
1/6/2024,318,16425,1
1/6/2024,303,2135,0
1/6/2024,398,11653,0
1/6/2024,304,1891,0
1/6/2024,333,3312,1
1/6/2024,16,8174,1
1/6/2024,144,3127,0
1/6/2024,405,8144,1
1/6/2024,399,6577,0
1/6/2024,159,11938,0
1/6/2024,394,3758,0
1/6/2024,441,1277,0
1/7/2024,224,11,1
1/7/2024,601,14241,1
1/7/2024,150,1114,0
1/7/2024,619,14145,1
1/7/2024,303,2824,0
1/7/2024,394,2549,0
1/7/2024,158,3381,0
1/7/2024,607,32943,1
1/7/2024,10,10186,1
1/7/2024,308,3477,0
1/7/2024,313,13134,0
1/7/2024,220,708,0
1/7/2024,17,6788,1
1/7/2024,395,2962,0
1/7/2024,231,9349,1
1/7/2024,223,2805,0
1/7/2024,321,1771,1
1/7/2024,304,2681,0
1/7/2024,393,3328,0
1/7/2024,168,5042,1
1/7/2024,152,1424,0
1/7/2024,323,4098,1
1/7/2024,146,3042,0
1/7/2024,277,5836,1
1/7/2024,328,4337,1
1/7/2024,403,7303,1
1/7/2024,477,7229,0
1/7/2024,13,4812,1
1/7/2024,618,18007,1
1/7/2024,160,3970,0
1/7/2024,327,3224,1
1/7/2024,297,471,0
1/7/2024,471,35,1
1/7/2024,222,3,0
1/7/2024,300,2017,0
1/7/2024,440,2488,0
1/7/2024,326,1236,1
1/7/2024,147,2731,0
1/7/2024,306,2063,0
1/7/2024,398,7628,0
1/7/2024,437,514,0
1/7/2024,119,10386,1
1/7/2024,312,4589,0
1/7/2024,107,1301,1
1/7/2024,8,3947,0
1/7/2024,613,14569,1
1/7/2024,14,6866,1
1/7/2024,325,996,1
1/7/2024,609,8836,1
1/7/2024,144,1950,0
1/7/2024,22,1464,1
1/7/2024,225,10823,1
1/7/2024,623,15804,1
1/7/2024,439,3462,0
1/7/2024,118,3271,1
1/7/2024,16,6432,1
1/7/2024,441,1654,0
1/7/2024,156,1867,0
1/7/2024,310,10500,0
1/7/2024,155,2678,0
1/7/2024,301,2444,0
1/7/2024,476,8047,0
1/7/2024,311,4924,0
1/7/2024,329,1721,1
1/7/2024,145,1399,0
1/7/2024,20,1065,1
1/7/2024,602,29258,1
1/7/2024,309,3612,0
1/7/2024,318,18498,1
1/7/2024,324,2403,1
1/7/2024,475,5041,0
1/7/2024,143,2697,0
1/7/2024,305,3089,0
1/7/2024,164,29843,1
1/7/2024,103,1766,1
1/7/2024,298,1434,0
1/7/2024,151,7959,0
1/7/2024,605,6450,0
1/7/2024,413,3370,1
1/7/2024,9,11757,1
1/7/2024,612,12859,1
1/7/2024,628,18986,1
1/7/2024,414,3930,1
1/7/2024,399,4238,0
1/7/2024,149,1517,0
1/7/2024,319,2495,1
1/7/2024,165,7037,1
1/7/2024,409,5188,1
1/7/2024,314,4894,0
1/7/2024,159,6935,0
1/7/2024,396,4293,0
1/7/2024,436,625,0
1/7/2024,234,6113,1
1/7/2024,407,6308,1
1/7/2024,624,12220,1
1/7/2024,167,16583,1
1/7/2024,157,3124,0
1/7/2024,154,2247,0
1/7/2024,307,2248,0
1/7/2024,610,29706,1
1/7/2024,404,5596,1
1/7/2024,169,5394,1
1/7/2024,153,8428,0
1/7/2024,392,6315,0
1/7/2024,276,6453,1
1/7/2024,232,7190,1
1/7/2024,333,3602,1
1/7/2024,405,5235,1
1/7/2024,316,5223,1
1/7/2024,614,20974,1
1/7/2024,162,11534,1
1/7/2024,228,4936,1
1/7/2024,611,59169,1
1/7/2024,438,2518,0
1/7/2024,320,3785,1
1/7/2024,296,1201,0
1/7/2024,299,1563,0
1/7/2024,622,5044,1
1/7/2024,397,15574,0
1/7/2024,635,5732,1
1/7/2024,625,12038,1
1/8/2024,328,9564,1
1/8/2024,605,16024,0
1/8/2024,297,1629,0
1/8/2024,321,4641,1
1/8/2024,169,11822,1
1/8/2024,167,24033,1
1/8/2024,614,42402,1
1/8/2024,296,3055,0
1/8/2024,319,6887,1
1/8/2024,9,22076,1
1/8/2024,156,2904,0
1/8/2024,622,18901,1
1/8/2024,159,8323,0
1/8/2024,17,6939,1
1/8/2024,305,6796,0
1/8/2024,477,19638,0
1/8/2024,326,3579,1
1/8/2024,607,65599,1
1/8/2024,602,58107,1
1/8/2024,439,6901,0
1/8/2024,154,4373,0
1/8/2024,318,43056,1
1/8/2024,313,23916,0
1/8/2024,276,17092,1
1/8/2024,440,5371,0
1/8/2024,393,7755,0
1/8/2024,601,26161,1
1/8/2024,16,7885,1
1/8/2024,225,33885,1
1/8/2024,119,15123,1
1/8/2024,398,20278,0
1/8/2024,409,6747,1
1/8/2024,151,14208,0
1/8/2024,234,10721,1
1/8/2024,438,6138,0
1/8/2024,10,15152,1
1/8/2024,228,15674,1
1/8/2024,403,18083,1
1/8/2024,396,12986,0
1/8/2024,107,3747,1
1/8/2024,399,14981,0
1/8/2024,301,6158,0
1/8/2024,635,16906,1
1/8/2024,624,36441,1
1/8/2024,164,51566,1
1/8/2024,103,2010,1
1/8/2024,392,14790,0
1/8/2024,324,7988,1
1/8/2024,144,4032,0
1/8/2024,157,7791,0
1/8/2024,232,9663,1
1/8/2024,277,10793,1
1/8/2024,223,6654,0
1/8/2024,612,36698,1
1/8/2024,413,10586,1
1/8/2024,611,114243,1
1/8/2024,155,5082,0
1/8/2024,310,21653,0
1/8/2024,13,6813,1
1/8/2024,298,3894,0
1/8/2024,153,16531,0
1/8/2024,300,4631,0
1/8/2024,146,5937,0
1/8/2024,165,13703,1
1/8/2024,333,10874,1
1/8/2024,325,2555,1
1/8/2024,314,11959,0
1/8/2024,309,7212,0
1/8/2024,395,8135,0
1/8/2024,618,28487,1
1/8/2024,147,6843,0
1/8/2024,619,22833,1
1/8/2024,145,2899,0
1/8/2024,404,12415,1
1/8/2024,623,27766,1
1/8/2024,14,10974,1
1/8/2024,162,14710,1
1/8/2024,304,5274,0
1/8/2024,20,4085,1
1/8/2024,436,1948,0
1/8/2024,150,1729,0
1/8/2024,8,10176,0
1/8/2024,471,16180,1
1/8/2024,441,3966,0
1/8/2024,329,4067,1
1/8/2024,316,12602,1
1/8/2024,222,2717,0
1/8/2024,224,3834,1
1/8/2024,613,37811,1
1/8/2024,22,3400,1
1/8/2024,306,5020,0
1/8/2024,323,5970,1
1/8/2024,437,1741,0
1/8/2024,609,30772,1
1/8/2024,475,11048,0
1/8/2024,625,17725,1
1/8/2024,152,3494,0
1/8/2024,311,10382,0
1/8/2024,405,14313,1
1/8/2024,118,4290,1
1/8/2024,158,7935,0
1/8/2024,628,51022,1
1/8/2024,407,9255,1
1/8/2024,168,8508,1
1/8/2024,327,12104,1
1/8/2024,394,5851,0
1/8/2024,299,4115,0
1/8/2024,476,14498,0
1/8/2024,610,95019,1
1/8/2024,303,6216,0
1/8/2024,143,5732,0
1/8/2024,307,6290,0
1/8/2024,414,15588,1
1/8/2024,220,1762,0
1/8/2024,312,8622,0
1/8/2024,231,16404,1
1/8/2024,397,31363,0
1/8/2024,320,7786,1
1/8/2024,160,7004,0
1/8/2024,308,6928,0
1/8/2024,149,2669,0
1/9/2024,222,2911,0
1/9/2024,437,1764,0
1/9/2024,397,31815,0
1/9/2024,22,3468,1
1/9/2024,20,3654,1
1/9/2024,159,9600,0
1/9/2024,8,10063,0
1/9/2024,234,10259,1
1/9/2024,605,16832,0
1/9/2024,149,2669,0
1/9/2024,613,38022,1
1/9/2024,299,3803,0
1/9/2024,16,8899,1
1/9/2024,223,7000,0
1/9/2024,609,33507,1
1/9/2024,164,56480,1
1/9/2024,168,10109,1
1/9/2024,152,3300,0
1/9/2024,296,2816,0
1/9/2024,318,47949,1
1/9/2024,225,40333,1
1/9/2024,311,11596,0
1/9/2024,107,4281,1
1/9/2024,333,13354,1
1/9/2024,404,14338,1
1/9/2024,297,1464,0
1/9/2024,407,10028,1
1/9/2024,154,4298,0
1/9/2024,618,31158,1
1/9/2024,17,6443,1
1/9/2024,306,4875,0
1/9/2024,156,2920,0
1/9/2024,436,2012,0
1/9/2024,224,4322,1
1/9/2024,405,15877,1
1/9/2024,300,4298,0
1/9/2024,329,4400,1
1/9/2024,310,21694,0
1/9/2024,220,1779,0
1/9/2024,635,17034,1
1/9/2024,440,5284,0
1/9/2024,103,1770,1
1/9/2024,394,5883,0
1/9/2024,316,16305,1
1/9/2024,441,3962,0
1/9/2024,625,17232,1
1/9/2024,323,6178,1
1/9/2024,321,5537,1
1/9/2024,157,7128,0
1/9/2024,396,13354,0
1/9/2024,155,4868,0
1/9/2024,151,13517,0
1/9/2024,314,15302,0
1/9/2024,327,11912,1
1/9/2024,276,20162,1
1/9/2024,118,4091,1
1/9/2024,144,3855,0
1/9/2024,624,38661,1
1/9/2024,145,2988,0
1/9/2024,438,6309,0
1/9/2024,307,6457,0
1/9/2024,320,8466,1
1/9/2024,628,56243,1
1/9/2024,612,42605,1
1/9/2024,413,11644,1
1/9/2024,169,12938,1
1/9/2024,475,11765,0
1/9/2024,162,15088,1
1/9/2024,14,12489,1
1/9/2024,403,19605,1
1/9/2024,305,6667,0
1/9/2024,607,64659,1
1/9/2024,393,7387,0
1/9/2024,165,14330,1
1/9/2024,326,4342,1
1/9/2024,614,42079,1
1/9/2024,623,25369,1
1/9/2024,143,5803,0
1/9/2024,301,5743,0
1/9/2024,328,11126,1
1/9/2024,325,3747,1
1/9/2024,610,111205,1
1/9/2024,303,6159,0
1/9/2024,476,15556,0
1/9/2024,13,8200,1
1/9/2024,158,7882,0
1/9/2024,622,17655,1
1/9/2024,601,26019,1
1/9/2024,414,15638,1
1/9/2024,619,22621,1
1/9/2024,231,14488,1
1/9/2024,312,9398,0
1/9/2024,167,22932,1
1/9/2024,232,9905,1
1/9/2024,153,16037,0
1/9/2024,10,16228,1
1/9/2024,228,16609,1
1/9/2024,147,6508,0
1/9/2024,471,18233,1
1/9/2024,392,14355,0
1/9/2024,313,24133,0
1/9/2024,319,8301,1
1/9/2024,298,3648,0
1/9/2024,309,7582,0
1/9/2024,304,5356,0
1/9/2024,602,57010,1
1/9/2024,150,1850,0
1/9/2024,395,7848,0
1/9/2024,399,15717,0
1/9/2024,324,9449,1
1/9/2024,160,5978,0
1/9/2024,398,20832,0
1/9/2024,611,122169,1
1/9/2024,119,15021,1
1/9/2024,277,12810,1
1/9/2024,146,6173,0
1/9/2024,477,21558,0
1/9/2024,9,23017,1
1/9/2024,308,6953,0
1/9/2024,439,6739,0
1/9/2024,409,6705,1
2/1/2024,307,13265,0
2/1/2024,397,35331,0
2/1/2024,320,10482,1
2/1/2024,398,22123,0
2/1/2024,156,3234,0
2/1/2024,118,5044,1
2/1/2024,164,56542,1
2/1/2024,325,4158,1
2/1/2024,319,10103,1
2/1/2024,475,12637,0
2/1/2024,143,6321,0
2/1/2024,396,14300,0
2/1/2024,301,7225,0
2/1/2024,601,32815,1
2/1/2024,16,13035,1
2/1/2024,327,15468,1
2/1/2024,624,42346,1
2/1/2024,167,32247,1
2/1/2024,323,8395,1
2/1/2024,437,2027,0
2/1/2024,310,26270,0
2/1/2024,232,12374,1
2/1/2024,440,6325,0
2/1/2024,14,14399,1
2/1/2024,613,41401,1
2/1/2024,622,19862,1
2/1/2024,306,6986,0
2/1/2024,329,5119,1
2/1/2024,309,8832,0
2/1/2024,224,4255,1
2/1/2024,399,25570,0
2/1/2024,297,1911,0
2/1/2024,222,3458,0
2/1/2024,321,6275,1
2/1/2024,144,4440,0
2/1/2024,625,21121,1
2/1/2024,471,17708,1
2/1/2024,152,4381,0
2/1/2024,308,9631,0
2/1/2024,154,4820,0
2/1/2024,155,5546,0
2/1/2024,158,8402,0
2/1/2024,326,4692,1
2/1/2024,146,6953,0
2/1/2024,476,17254,0
2/1/2024,298,4479,0
2/1/2024,438,7012,0
2/1/2024,403,20960,1
2/1/2024,150,1792,0
2/1/2024,151,17610,0
2/1/2024,160,6562,0
2/1/2024,439,8742,0
2/1/2024,623,29880,1
2/1/2024,165,15471,1
2/1/2024,157,7595,0
2/1/2024,609,34423,1
2/1/2024,9,27188,1
2/1/2024,612,44485,1
2/1/2024,312,10482,0
2/1/2024,296,3490,0
2/1/2024,103,2307,1
2/1/2024,153,19172,0
2/1/2024,441,4662,0
2/1/2024,618,34489,1
2/1/2024,324,11121,1
2/1/2024,17,7725,1
2/1/2024,145,3275,0
2/1/2024,20,4306,1
2/1/2024,305,9377,0
2/1/2024,628,62471,1
2/1/2024,276,19629,1
2/1/2024,119,18868,1
2/1/2024,393,9458,0
2/1/2024,277,12866,1
2/1/2024,162,15168,1
2/1/2024,220,1868,0
2/1/2024,228,18766,1
2/1/2024,169,13848,1
2/1/2024,168,10234,1
2/1/2024,303,7111,0
2/1/2024,299,4639,0
2/1/2024,405,22556,1
2/1/2024,318,52279,1
2/1/2024,22,3999,1
2/1/2024,407,13224,1
2/1/2024,149,2876,0
2/1/2024,311,13224,0
2/1/2024,10,17186,1
2/1/2024,404,15855,1
2/1/2024,413,12569,1
2/1/2024,610,115075,1
2/1/2024,605,19715,0
2/1/2024,223,7874,0
2/1/2024,328,12503,1
2/1/2024,159,8639,0
2/1/2024,409,7969,1
2/1/2024,614,55291,1
2/1/2024,313,28340,0
2/1/2024,8,10850,0
2/1/2024,304,6474,0
2/1/2024,602,72737,1
2/1/2024,607,74476,1
2/1/2024,395,8574,0
2/1/2024,234,10932,1
2/1/2024,316,18287,1
2/1/2024,231,17580,1
2/1/2024,394,6725,0
2/1/2024,477,23334,0
2/1/2024,635,17832,1
2/1/2024,392,15723,0
2/1/2024,225,38202,1
2/1/2024,414,17547,1
2/1/2024,436,2286,0
2/1/2024,619,28320,1
2/1/2024,333,13774,1
2/1/2024,107,4384,1
2/1/2024,13,8661,1
2/1/2024,300,5152,0
2/1/2024,147,7338,0
2/1/2024,611,137718,1
2/1/2024,314,16064,0
2/10/2024,152,1923,0
2/10/2024,119,17419,1
2/10/2024,145,1972,0
2/10/2024,146,4494,0
2/10/2024,151,10649,0
2/10/2024,325,4194,1
2/10/2024,319,6808,1
2/10/2024,231,18744,1
2/10/2024,635,12112,1
2/10/2024,306,4604,0
2/10/2024,623,40177,1
2/10/2024,228,8615,1
2/10/2024,413,4690,1
2/10/2024,157,4130,0
2/10/2024,162,16420,1
2/10/2024,107,2575,1
2/10/2024,628,27811,1
2/10/2024,13,8004,1
2/10/2024,475,10515,0
2/10/2024,612,16234,1
2/10/2024,318,29602,1
2/10/2024,305,5620,0
2/10/2024,602,54053,1
2/10/2024,405,9414,1
2/10/2024,396,2362,0
2/10/2024,407,11075,1
2/10/2024,296,2054,0
2/10/2024,439,5936,0
2/10/2024,476,14308,0
2/10/2024,395,3201,0
2/10/2024,311,3456,0
2/10/2024,222,10,0
2/10/2024,394,2263,0
2/10/2024,153,11273,0
2/10/2024,144,2945,0
2/10/2024,165,11843,1
2/10/2024,22,3473,1
2/10/2024,298,2913,0
2/10/2024,605,9074,0
2/10/2024,316,5067,1
2/10/2024,301,4764,0
2/10/2024,404,8748,1
2/10/2024,477,15010,0
2/10/2024,609,15308,1
2/10/2024,9,20755,1
2/10/2024,309,6449,0
2/10/2024,118,5700,1
2/10/2024,327,6336,1
2/10/2024,220,677,0
2/10/2024,438,4187,0
2/10/2024,16,11880,1
2/10/2024,314,3645,0
2/10/2024,150,1287,0
2/10/2024,414,5812,1
2/10/2024,312,1927,0
2/10/2024,223,5004,0
2/10/2024,437,1061,0
2/10/2024,320,8198,1
2/10/2024,307,7638,0
2/10/2024,398,3360,0
2/10/2024,164,35929,1
2/10/2024,614,35898,1
2/10/2024,159,9565,0
2/10/2024,436,1324,0
2/10/2024,154,3374,0
2/10/2024,276,7243,1
2/10/2024,618,30349,1
2/10/2024,329,2902,1
2/10/2024,304,5221,0
2/10/2024,313,28386,0
2/10/2024,471,10534,1
2/10/2024,323,10757,1
2/10/2024,8,8935,0
2/10/2024,308,7610,0
2/10/2024,234,12214,1
2/10/2024,310,19131,0
2/10/2024,232,15623,1
2/10/2024,440,4470,0
2/10/2024,619,30358,1
2/10/2024,328,8675,1
2/10/2024,167,26839,1
2/10/2024,155,4217,0
2/10/2024,169,5790,1
2/10/2024,441,3577,0
2/10/2024,20,3966,1
2/10/2024,297,834,0
2/10/2024,149,1853,0
2/10/2024,333,6835,1
2/10/2024,613,25791,1
2/10/2024,397,27729,0
2/10/2024,224,1,1
2/10/2024,321,4621,1
2/10/2024,601,24729,1
2/10/2024,299,3276,0
2/10/2024,409,10695,1
2/10/2024,103,3091,1
2/10/2024,158,5860,0
2/10/2024,303,5374,0
2/10/2024,324,7247,1
2/10/2024,399,3569,0
2/10/2024,17,11595,1
2/10/2024,143,4101,0
2/10/2024,625,22049,1
2/10/2024,277,6826,1
2/10/2024,300,3255,0
2/10/2024,326,3835,1
2/10/2024,393,3281,0
2/10/2024,147,4861,0
2/10/2024,622,9891,1
2/10/2024,392,9180,0
2/10/2024,156,2267,0
2/10/2024,610,57976,1
2/10/2024,624,21804,1
2/10/2024,168,4227,1
2/10/2024,611,101603,1
2/10/2024,225,13379,1
2/10/2024,10,14661,1
2/10/2024,403,11757,1
2/10/2024,607,49101,1
2/10/2024,160,6186,0
2/10/2024,14,10662,1
2/11/2024,624,15510,1
2/11/2024,296,1640,0
2/11/2024,299,2455,0
2/11/2024,312,1853,0
2/11/2024,152,1513,0
2/11/2024,10,11702,1
2/11/2024,437,814,0
2/11/2024,325,2714,1
2/11/2024,310,15841,0
2/11/2024,14,7993,1
2/11/2024,231,10833,1
2/11/2024,404,6549,1
2/11/2024,439,4951,0
2/11/2024,225,8912,1
2/11/2024,158,4458,0
2/11/2024,625,16063,1
2/11/2024,150,1073,0
2/11/2024,22,2953,1
2/11/2024,323,8310,1
2/11/2024,311,3130,0
2/11/2024,436,1103,0
2/11/2024,8,6303,0
2/11/2024,313,23777,0
2/11/2024,618,22180,1
2/11/2024,147,3699,0
2/11/2024,234,8368,1
2/11/2024,397,20402,0
2/11/2024,438,3457,0
2/11/2024,159,7659,0
2/11/2024,300,2602,0
2/11/2024,475,7976,0
2/11/2024,224,2,1
2/11/2024,143,3015,0
2/11/2024,232,11495,1
2/11/2024,441,2890,0
2/11/2024,151,8351,0
2/11/2024,107,1724,1
2/11/2024,623,22805,1
2/11/2024,146,3418,0
2/11/2024,309,5241,0
2/11/2024,314,2672,0
2/11/2024,440,3713,0
2/11/2024,477,10940,0
2/11/2024,613,18722,1
2/11/2024,16,8159,1
2/11/2024,220,508,0
2/11/2024,476,10384,0
2/11/2024,144,2133,0
2/11/2024,609,10053,1
2/11/2024,612,11919,1
2/11/2024,277,5275,1
2/11/2024,409,6326,1
2/11/2024,157,3582,0
2/11/2024,601,18272,1
2/11/2024,153,8811,0
2/11/2024,407,7991,1
2/11/2024,413,3906,1
2/11/2024,326,2764,1
2/11/2024,155,3156,0
2/11/2024,167,19673,1
2/11/2024,318,22507,1
2/11/2024,605,8440,0
2/11/2024,329,2371,1
2/11/2024,393,2467,0
2/11/2024,118,4359,1
2/11/2024,394,1708,0
2/11/2024,398,2503,0
2/11/2024,414,4074,1
2/11/2024,399,1971,0
2/11/2024,160,4563,0
2/11/2024,307,5389,0
2/11/2024,405,6523,1
2/11/2024,403,8497,1
2/11/2024,321,3442,1
2/11/2024,304,4208,0
2/11/2024,602,36866,1
2/11/2024,392,7420,0
2/11/2024,614,26599,1
2/11/2024,324,5300,1
2/11/2024,103,2053,1
2/11/2024,308,5494,0
2/11/2024,635,9267,1
2/11/2024,628,19544,1
2/11/2024,13,5957,1
2/11/2024,169,3691,1
2/11/2024,611,77935,1
2/11/2024,162,13141,1
2/11/2024,119,13610,1
2/11/2024,297,643,0
2/11/2024,306,3484,0
2/11/2024,298,2208,0
2/11/2024,622,6879,1
2/11/2024,222,3,0
2/11/2024,156,2381,0
2/11/2024,9,15427,1
2/11/2024,17,7373,1
2/11/2024,320,6862,1
2/11/2024,471,7904,1
2/11/2024,301,3775,0
2/11/2024,165,8535,1
2/11/2024,333,5602,1
2/11/2024,607,36030,1
2/11/2024,319,5458,1
2/11/2024,396,1755,0
2/11/2024,223,3516,0
2/11/2024,327,4692,1
2/11/2024,619,20289,1
2/11/2024,228,6116,1
2/11/2024,305,4433,0
2/11/2024,164,27684,1
2/11/2024,145,1529,0
2/11/2024,149,1528,0
2/11/2024,328,6433,1
2/11/2024,276,5111,1
2/11/2024,20,3209,1
2/11/2024,303,4324,0
2/11/2024,168,3425,1
2/11/2024,154,2700,0
2/11/2024,316,4239,1
2/11/2024,395,2597,0
2/11/2024,610,41009,1
2/12/2024,396,12723,0
2/12/2024,314,13396,0
2/12/2024,333,11444,1
2/12/2024,155,4911,0
2/12/2024,16,10736,1
2/12/2024,407,11275,1
2/12/2024,622,17671,1
2/12/2024,623,26771,1
2/12/2024,158,7715,0
2/12/2024,14,11041,1
2/12/2024,318,47054,1
2/12/2024,232,10125,1
2/12/2024,610,99593,1
2/12/2024,312,3137,0
2/12/2024,437,1903,0
2/12/2024,143,5609,0
2/12/2024,475,11497,0
2/12/2024,223,6661,0
2/12/2024,304,6186,0
2/12/2024,299,4576,0
2/12/2024,103,1941,1
2/12/2024,635,17186,1
2/12/2024,614,44860,1
2/12/2024,392,14223,0
2/12/2024,20,3933,1
2/12/2024,301,7032,0
2/12/2024,311,12477,0
2/12/2024,298,4206,0
2/12/2024,612,38013,1
2/12/2024,222,3066,0
2/12/2024,325,3058,1
2/12/2024,154,4282,0
2/12/2024,225,33170,1
2/12/2024,145,2878,0
2/12/2024,399,14856,0
2/12/2024,160,6080,0
2/12/2024,296,3460,0
2/12/2024,156,2876,0
2/12/2024,228,16221,1
2/12/2024,149,2628,0
2/12/2024,162,13054,1
2/12/2024,157,7132,0
2/12/2024,319,9342,1
2/12/2024,118,4534,1
2/12/2024,144,4048,0
2/12/2024,601,27600,1
2/12/2024,164,51299,1
2/12/2024,150,1677,0
2/12/2024,326,4178,1
2/12/2024,624,35688,1
2/12/2024,159,8818,0
2/12/2024,310,23908,0
2/12/2024,10,14576,1
2/12/2024,152,3412,0
2/12/2024,297,1699,0
2/12/2024,323,6896,1
2/12/2024,107,3982,1
2/12/2024,395,7930,0
2/12/2024,119,15611,1
2/12/2024,17,7186,1
2/12/2024,276,17790,1
2/12/2024,439,7874,0
2/12/2024,234,10379,1
2/12/2024,13,7375,1
2/12/2024,609,29884,1
2/12/2024,611,121609,1
2/12/2024,409,7038,1
2/12/2024,477,19903,0
2/12/2024,602,63400,1
2/12/2024,471,16065,1
2/12/2024,327,11947,1
2/12/2024,231,15128,1
2/12/2024,405,14497,1
2/12/2024,303,6956,0
2/12/2024,329,4680,1
2/12/2024,393,8218,0
2/12/2024,316,15455,1
2/12/2024,320,9313,1
2/12/2024,403,18454,1
2/12/2024,397,31666,0
2/12/2024,306,6444,0
2/12/2024,165,14490,1
2/12/2024,224,3902,1
2/12/2024,8,10252,0
2/12/2024,398,20469,0
2/12/2024,441,4188,0
2/12/2024,619,25713,1
2/12/2024,169,11228,1
2/12/2024,438,6381,0
2/12/2024,147,6897,0
2/12/2024,328,11406,1
2/12/2024,220,1798,0
2/12/2024,436,2225,0
2/12/2024,628,52801,1
2/12/2024,607,66454,1
2/12/2024,9,22690,1
2/12/2024,440,5653,0
2/12/2024,413,10927,1
2/12/2024,153,16458,0
2/12/2024,167,26539,1
2/12/2024,394,6143,0
2/12/2024,277,10823,1
2/12/2024,305,7384,0
2/12/2024,146,6102,0
2/12/2024,404,12932,1
2/12/2024,22,3463,1
2/12/2024,300,4888,0
2/12/2024,309,8211,0
2/12/2024,308,8349,0
2/12/2024,613,37119,1
2/12/2024,307,11749,0
2/12/2024,414,15105,1
2/12/2024,324,8924,1
2/12/2024,605,17211,0
2/12/2024,618,29005,1
2/12/2024,168,8607,1
2/12/2024,313,29464,0
2/12/2024,151,13513,0
2/12/2024,321,5126,1
