transit_date,station_complex_id,station_ridership
1/29/2025,13,9288
1/29/2025,16,13151
1/29/2025,162,15763
1/29/2025,164,59950
1/29/2025,165,15814
1/29/2025,167,32848
1/29/2025,168,12101
1/29/2025,169,13986
1/29/2025,223,13407
1/29/2025,225,44176
1/29/2025,234,10493
1/29/2025,276,16152
1/29/2025,277,13448
1/29/2025,296,3123
1/29/2025,305,7391
1/29/2025,307,13399
1/29/2025,308,9269
1/29/2025,310,25972
1/29/2025,312,11349
1/29/2025,313,28695
1/29/2025,323,7591
1/29/2025,333,15181
1/29/2025,392,17138
1/29/2025,397,32470
1/29/2025,398,20739
1/29/2025,399,14421
1/29/2025,404,16049
1/29/2025,413,12432
1/29/2025,414,16549
1/29/2025,441,4796
1/29/2025,602,71839
1/29/2025,614,50360
1/29/2025,622,19745
1/29/2025,623,37112
1/29/2025,635,18485
1/29/2025,9,25416
1/29/2025,10,18820
1/29/2025,151,13922
1/29/2025,153,17161
1/29/2025,220,1759
1/29/2025,297,1659
1/29/2025,299,4579
1/29/2025,306,6945
1/29/2025,311,13673
1/29/2025,316,18780
1/29/2025,318,55833
1/29/2025,327,12607
1/29/2025,329,5221
1/29/2025,471,20854
1/29/2025,601,32993
1/29/2025,607,77432
1/29/2025,611,143443
1/29/2025,612,45253
1/29/2025,624,44566
1/29/2025,625,20861
1/29/2025,628,65058
1/29/2025,144,3980
1/29/2025,301,7487
1/29/2025,304,6582
1/29/2025,436,2125
1/29/2025,438,7602
1/29/2025,440,6065
1/29/2025,609,40918
1/29/2025,618,32273
1/29/2025,619,31389
1/29/2025,149,2486
1/29/2025,155,5186
1/29/2025,613,37983
1/29/2025,150,1593
1/29/2025,159,8256
1/29/2025,224,10317
1/29/2025,407,12897
1/29/2025,437,2052
1/29/2025,610,120679
1/29/2025,22,3784
1/29/2025,222,5862
1/29/2025,320,9910
1/29/2025,321,5794
1/29/2025,324,12475
1/29/2025,314,15019
1/29/2025,154,4450
1/29/2025,17,8373
1/29/2025,325,4115
1/29/2025,394,7154
1/29/2025,160,6299
1/29/2025,20,3719
1/29/2025,8,10538
1/27/2025,160,5923
1/27/2025,164,55381
1/27/2025,167,28531
1/27/2025,168,9893
1/27/2025,20,3673
1/27/2025,223,13972
1/27/2025,224,9314
1/27/2025,231,15392
1/27/2025,299,5186
1/27/2025,304,6613
1/27/2025,307,12516
1/27/2025,310,25366
1/27/2025,311,12201
1/27/2025,312,10391
1/27/2025,318,51198
1/27/2025,324,10314
1/27/2025,395,8962
1/27/2025,399,21170
1/27/2025,404,14638
1/27/2025,407,11654
1/27/2025,439,9345
1/27/2025,601,28937
1/27/2025,607,69075
1/27/2025,610,106491
1/27/2025,613,35274
1/27/2025,625,19140
1/27/2025,8,9466
1/27/2025,169,11646
1/27/2025,222,5596
1/27/2025,306,6741
1/27/2025,320,8921
1/27/2025,328,9668
1/27/2025,392,18135
1/27/2025,396,13289
1/27/2025,437,2020
1/27/2025,441,4807
1/27/2025,605,17868
1/27/2025,609,35627
1/27/2025,611,124997
1/27/2025,614,50248
1/27/2025,618,28058
1/27/2025,619,26055
1/27/2025,623,28830
1/27/2025,628,56904
1/27/2025,107,3927
1/27/2025,149,2679
1/27/2025,150,1609
1/27/2025,225,37998
1/27/2025,313,26605
1/27/2025,314,13571
1/27/2025,323,6989
1/27/2025,326,4203
1/27/2025,397,32352
1/27/2025,438,8114
1/27/2025,602,62367
1/27/2025,612,40309
1/27/2025,152,3928
1/27/2025,296,3331
1/27/2025,301,7742
1/27/2025,305,9169
1/27/2025,308,8909
1/27/2025,319,9699
1/27/2025,321,4896
1/27/2025,440,6668
1/27/2025,635,17220
1/27/2025,145,2888
1/27/2025,146,6002
1/27/2025,9,23358
1/27/2025,159,7525
1/27/2025,22,3701
1/27/2025,303,7139
1/27/2025,413,11638
1/27/2025,414,16033
1/27/2025,622,19026
1/27/2025,144,3957
1/27/2025,155,4858
1/27/2025,234,10061
1/27/2025,298,4124
1/27/2025,327,13429
1/27/2025,309,8533
1/27/2025,471,18072
1/27/2025,624,40472
1/17/2025,10,16978
1/17/2025,152,3783
1/17/2025,154,4977
1/17/2025,157,6745
1/17/2025,164,51332
1/17/2025,167,30291
1/17/2025,169,11027
1/17/2025,17,7471
1/17/2025,22,3371
1/17/2025,224,8851
1/17/2025,225,32851
1/17/2025,301,7580
1/17/2025,303,7624
1/17/2025,304,6808
1/17/2025,307,8086
1/17/2025,309,9088
1/17/2025,310,25527
1/17/2025,311,13219
1/17/2025,318,46492
1/17/2025,323,8473
1/17/2025,327,12002
1/17/2025,398,19983
1/17/2025,399,7332
1/17/2025,403,18596
1/17/2025,405,14890
1/17/2025,407,10950
1/17/2025,409,8509
1/17/2025,437,2306
1/17/2025,439,9831
1/17/2025,440,7245
1/17/2025,601,30722
1/17/2025,602,64816
1/17/2025,607,69653
1/17/2025,609,31349
1/17/2025,610,93228
1/17/2025,613,35046
1/17/2025,619,28276
1/17/2025,623,31080
1/17/2025,624,34333
1/17/2025,628,51189
1/17/2025,9,22607
1/17/2025,119,21829
1/17/2025,149,2761
1/17/2025,151,14729
1/17/2025,159,8618
1/17/2025,231,17634
1/17/2025,234,11200
1/17/2025,276,11817
1/17/2025,324,8184
1/17/2025,395,9337
1/17/2025,611,123528
1/17/2025,612,36529
1/17/2025,635,16624
1/17/2025,156,3266
1/17/2025,223,12916
1/17/2025,299,5250
1/17/2025,305,7955
1/17/2025,314,15388
1/17/2025,329,4862
1/17/2025,441,5332
1/17/2025,471,15082
1/17/2025,614,45332
1/17/2025,618,33930
1/17/2025,312,11042
1/17/2025,392,18293
1/17/2025,103,2575
1/17/2025,296,3430
1/17/2025,298,4292
1/17/2025,308,9300
1/17/2025,328,8506
1/17/2025,333,11221
1/17/2025,107,4115
1/17/2025,144,4332
1/17/2025,160,6330
1/17/2025,168,9598
1/17/2025,222,5868
1/17/2025,313,29130
1/17/2025,394,8105
1/17/2025,397,33858
1/17/2025,414,14255
1/17/2025,436,2345
1/17/2025,625,23204
1/17/2025,143,6089
1/17/2025,20,3229
1/17/2025,146,6226
1/17/2025,413,9613
1/17/2025,155,5808
1/17/2025,8,9293
1/17/2025,13,7934
1/17/2025,325,2880
1/17/2025,622,17012
1/17/2025,321,5354
1/10/2025,103,2555
1/10/2025,107,3978
1/10/2025,143,5944
1/10/2025,144,4261
1/10/2025,150,1758
1/10/2025,154,4595
1/10/2025,168,9748
1/10/2025,169,11482
1/10/2025,22,3442
1/10/2025,222,5892
1/10/2025,224,9617
1/10/2025,276,12294
1/10/2025,296,3389
1/10/2025,304,6738
1/10/2025,305,7870
1/10/2025,308,8467
1/10/2025,312,11276
1/10/2025,323,8348
1/10/2025,325,2956
1/10/2025,327,12178
1/10/2025,333,11400
1/10/2025,392,17593
1/10/2025,398,21044
1/10/2025,399,13526
1/10/2025,407,10986
1/10/2025,440,6540
1/10/2025,471,16067
1/10/2025,477,24192
1/10/2025,601,30725
1/10/2025,609,31939
1/10/2025,611,123609
1/10/2025,612,36838
1/10/2025,613,34335
1/10/2025,614,43854
1/10/2025,618,33446
1/10/2025,619,28255
1/10/2025,623,31985
1/10/2025,624,34923
1/10/2025,625,22585
1/10/2025,628,50991
1/10/2025,9,22396
1/10/2025,118,5231
1/10/2025,16,9687
1/10/2025,164,49298
1/10/2025,277,11378
1/10/2025,301,7623
1/10/2025,307,6110
1/10/2025,316,15602
1/10/2025,328,9036
1/10/2025,394,7953
1/10/2025,403,18813
1/10/2025,405,15142
1/10/2025,441,5029
1/10/2025,602,63453
1/10/2025,610,93193
1/10/2025,8,9500
1/10/2025,149,2723
1/10/2025,225,33960
1/10/2025,310,25131
1/10/2025,314,15020
1/10/2025,318,46189
1/10/2025,396,13715
1/10/2025,607,68521
1/10/2025,167,28816
1/10/2025,223,12797
1/10/2025,309,8880
1/10/2025,635,16742
1/10/2025,234,11104
1/10/2025,413,9616
1/10/2025,414,14180
1/10/2025,436,2348
1/10/2025,145,2991
1/10/2025,155,5000
1/10/2025,157,6160
1/10/2025,158,8667
1/10/2025,297,1786
1/10/2025,299,5001
1/10/2025,437,2270
1/10/2025,153,17441
1/10/2025,156,3072
1/10/2025,220,1941
1/10/2025,231,16881
1/10/2025,326,3886
1/10/2025,605,16689
1/10/2025,159,8811
1/10/2025,160,6607
1/10/2025,622,17463
1/10/2025,20,3287
1/10/2025,329,4677
1/16/2025,143,6090
1/16/2025,150,1646
1/16/2025,152,3391
1/16/2025,159,7450
1/16/2025,169,13528
1/16/2025,223,13861
1/16/2025,232,12455
1/16/2025,234,11010
1/16/2025,276,17263
1/16/2025,277,11710
1/16/2025,298,4081
1/16/2025,307,8935
1/16/2025,309,9462
1/16/2025,310,27406
1/16/2025,312,12532
1/16/2025,328,12113
1/16/2025,393,9780
1/16/2025,395,10213
1/16/2025,403,21838
1/16/2025,407,12042
1/16/2025,409,8436
1/16/2025,413,13051
1/16/2025,438,8892
1/16/2025,439,11365
1/16/2025,471,20373
1/16/2025,601,33158
1/16/2025,605,18361
1/16/2025,607,76828
1/16/2025,618,36087
1/16/2025,619,28906
1/16/2025,622,19585
1/16/2025,625,23161
1/16/2025,628,64280
1/16/2025,635,19094
1/16/2025,118,5264
1/16/2025,146,6453
1/16/2025,147,7081
1/16/2025,153,17126
1/16/2025,156,2811
1/16/2025,164,58671
1/16/2025,228,21901
1/16/2025,231,15143
1/16/2025,296,3338
1/16/2025,301,7966
1/16/2025,304,7001
1/16/2025,305,8232
1/16/2025,318,56911
1/16/2025,321,7098
1/16/2025,323,8572
1/16/2025,326,5039
1/16/2025,327,14808
1/16/2025,394,8519
1/16/2025,397,35461
1/16/2025,414,17401
1/16/2025,475,14679
1/16/2025,602,70222
1/16/2025,611,144014
1/16/2025,612,46885
1/16/2025,614,50111
1/16/2025,624,44685
1/16/2025,9,27547
1/16/2025,149,2705
1/16/2025,155,4951
1/16/2025,306,6751
1/16/2025,320,11181
1/16/2025,392,19116
1/16/2025,436,2551
1/16/2025,145,3054
1/16/2025,162,16448
1/16/2025,167,30109
1/16/2025,319,9548
1/16/2025,440,7299
1/16/2025,613,39339
1/16/2025,168,12252
1/16/2025,20,3760
1/16/2025,222,5736
1/16/2025,300,5798
1/16/2025,314,17263
1/16/2025,441,5516
1/16/2025,158,7620
1/16/2025,22,4097
1/16/2025,225,46480
1/16/2025,610,122974
1/16/2025,160,5041
1/16/2025,308,9362
1/16/2025,325,4028
1/16/2025,399,15338
1/16/2025,609,39545
1/16/2025,17,8254
1/16/2025,324,13057
1/16/2025,8,10547
1/16/2025,623,31575
1/16/2025,107,4842
1/24/2025,103,2830
1/24/2025,144,4213
1/24/2025,146,6384
1/24/2025,151,14280
1/24/2025,153,17962
1/24/2025,159,8828
1/24/2025,20,3106
1/24/2025,296,3279
1/24/2025,299,5154
1/24/2025,300,5376
1/24/2025,304,6862
1/24/2025,305,7636
1/24/2025,307,11633
1/24/2025,308,10441
1/24/2025,313,27923
1/24/2025,318,47486
1/24/2025,321,5319
1/24/2025,324,8650
1/24/2025,326,3977
1/24/2025,327,11142
1/24/2025,333,11159
1/24/2025,392,17836
1/24/2025,394,8425
1/24/2025,395,9293
1/24/2025,398,19317
1/24/2025,438,8470
1/24/2025,439,9593
1/24/2025,602,66067
1/24/2025,607,71866
1/24/2025,609,32554
1/24/2025,613,35160
1/24/2025,614,46496
1/24/2025,619,29115
1/24/2025,623,32241
1/24/2025,624,34044
1/24/2025,635,15907
1/24/2025,9,23766
1/24/2025,155,5514
1/24/2025,156,3141
1/24/2025,16,12208
1/24/2025,164,52057
1/24/2025,168,9789
1/24/2025,225,34734
1/24/2025,228,18020
1/24/2025,231,16987
1/24/2025,276,12004
1/24/2025,323,8516
1/24/2025,328,8953
1/24/2025,397,33721
1/24/2025,403,19194
1/24/2025,405,15844
1/24/2025,413,10459
1/24/2025,414,13798
1/24/2025,610,94632
1/24/2025,612,37722
1/24/2025,625,22995
1/24/2025,13,8397
1/24/2025,169,11028
1/24/2025,222,5855
1/24/2025,325,2908
1/24/2025,396,13349
1/24/2025,471,16754
1/24/2025,601,31176
1/24/2025,611,126602
1/24/2025,618,33016
1/24/2025,167,32236
1/24/2025,17,7685
1/24/2025,314,15320
1/24/2025,320,9507
1/24/2025,393,9159
1/24/2025,437,2241
1/24/2025,622,16903
1/24/2025,14,11628
1/24/2025,158,8138
1/24/2025,223,13067
1/24/2025,234,11200
1/24/2025,399,14596
1/24/2025,145,2903
1/24/2025,149,2772
1/24/2025,150,1736
1/24/2025,436,2266
1/24/2025,440,6968
1/24/2025,441,5157
1/24/2025,22,3473
1/24/2025,220,1944
1/24/2025,224,9383
1/24/2025,306,6666
1/24/2025,407,12712
1/24/2025,628,52713
1/24/2025,8,9349
1/24/2025,107,4060
1/15/2025,14,14136
1/15/2025,144,4424
1/15/2025,16,10772
1/15/2025,164,60931
1/15/2025,165,16977
1/15/2025,167,29902
1/15/2025,169,14267
1/15/2025,20,3936
1/15/2025,22,4006
1/15/2025,225,45896
1/15/2025,298,4223
1/15/2025,305,8105
1/15/2025,307,8117
1/15/2025,310,26506
1/15/2025,311,14324
1/15/2025,314,17006
1/15/2025,324,12922
1/15/2025,326,5093
1/15/2025,329,5592
1/15/2025,392,18239
1/15/2025,398,22077
1/15/2025,413,13548
1/15/2025,438,8627
1/15/2025,441,5083
1/15/2025,471,21640
1/15/2025,477,26832
1/15/2025,601,31763
1/15/2025,602,71479
1/15/2025,607,76457
1/15/2025,609,41151
1/15/2025,610,126498
1/15/2025,612,47651
1/15/2025,622,21025
1/15/2025,625,22578
1/15/2025,635,19464
1/15/2025,10,18464
1/15/2025,13,8907
1/15/2025,149,2847
1/15/2025,234,11042
1/15/2025,297,1784
1/15/2025,300,5770
1/15/2025,318,55937
1/15/2025,327,14932
1/15/2025,333,15708
1/15/2025,404,16411
1/15/2025,414,17962
1/15/2025,611,145261
1/15/2025,613,39227
1/15/2025,618,35264
1/15/2025,624,46638
1/15/2025,628,66958
1/15/2025,224,10111
1/15/2025,277,14148
1/15/2025,296,3423
1/15/2025,304,6727
1/15/2025,395,9874
1/15/2025,399,15610
1/15/2025,409,8379
1/15/2025,436,2487
1/15/2025,475,14768
1/15/2025,220,1938
1/15/2025,222,5786
1/15/2025,321,6256
1/15/2025,396,14554
1/15/2025,154,4834
1/15/2025,223,13756
1/15/2025,299,4978
1/15/2025,323,8019
1/15/2025,394,8339
1/15/2025,403,22005
1/15/2025,614,51125
1/15/2025,619,29034
1/15/2025,159,8511
1/15/2025,308,9033
1/15/2025,328,12364
1/15/2025,118,5171
1/15/2025,156,3147
1/15/2025,158,8884
1/15/2025,160,6319
1/15/2025,276,17313
1/15/2025,623,30062
1/15/2025,8,10882
1/15/2025,155,5401
1/14/2025,107,4930
1/14/2025,118,5172
1/14/2025,13,8953
1/14/2025,144,4353
1/14/2025,158,8949
1/14/2025,159,8272
1/14/2025,162,16202
1/14/2025,222,5763
1/14/2025,296,3431
1/14/2025,297,1784
1/14/2025,299,5079
1/14/2025,304,6594
1/14/2025,307,7833
1/14/2025,308,8975
1/14/2025,313,29371
1/14/2025,314,16726
1/14/2025,323,7660
1/14/2025,324,12732
1/14/2025,399,15643
1/14/2025,404,16264
1/14/2025,409,8191
1/14/2025,414,17729
1/14/2025,438,8824
1/14/2025,609,40548
1/14/2025,610,126327
1/14/2025,611,140805
1/14/2025,622,19945
1/14/2025,623,29821
1/14/2025,624,45900
1/14/2025,628,66976
1/14/2025,143,6106
1/14/2025,17,7688
1/14/2025,225,45441
1/14/2025,277,13834
1/14/2025,320,10225
1/14/2025,326,4969
1/14/2025,394,8329
1/14/2025,601,31263
1/14/2025,602,70030
1/14/2025,614,49916
1/14/2025,625,22033
1/14/2025,635,19624
1/14/2025,164,61935
1/14/2025,167,28809
1/14/2025,220,1985
1/14/2025,234,10631
1/14/2025,301,7840
1/14/2025,310,26395
1/14/2025,396,14492
1/14/2025,9,25657
1/14/2025,165,16581
1/14/2025,20,3843
1/14/2025,300,5849
1/14/2025,305,7960
1/14/2025,306,5743
1/14/2025,318,56874
1/14/2025,329,5400
1/14/2025,397,34783
1/14/2025,436,2405
1/14/2025,471,23824
1/14/2025,619,28538
1/14/2025,149,2796
1/14/2025,16,10911
1/14/2025,618,34370
1/14/2025,8,10778
1/14/2025,151,14705
1/14/2025,152,3785
1/14/2025,157,7337
1/14/2025,22,3918
1/14/2025,223,13601
1/14/2025,328,11860
1/14/2025,613,38744
1/14/2025,327,14799
1/14/2025,437,2217
1/14/2025,440,6799
1/14/2025,441,5133
1/14/2025,612,47252
1/14/2025,160,6203
1/14/2025,224,10188
1/14/2025,276,17435
1/14/2025,155,5264
1/14/2025,169,14271
1/14/2025,321,6255
1/14/2025,333,15874
1/14/2025,607,75866
1/14/2025,156,3216
1/23/2025,107,4786
1/23/2025,149,2800
1/23/2025,150,1716
1/23/2025,151,14579
1/23/2025,155,5330
1/23/2025,16,13073
1/23/2025,162,16721
1/23/2025,164,60823
1/23/2025,167,32689
1/23/2025,17,7615
1/23/2025,20,3918
1/23/2025,225,46626
1/23/2025,231,15653
1/23/2025,276,16734
1/23/2025,277,13042
1/23/2025,296,3291
1/23/2025,299,4818
1/23/2025,300,5472
1/23/2025,305,7884
1/23/2025,307,13374
1/23/2025,308,9732
1/23/2025,318,57329
1/23/2025,323,8151
1/23/2025,325,4371
1/23/2025,326,4976
1/23/2025,327,13216
1/23/2025,329,5705
1/23/2025,394,7863
1/23/2025,397,34945
1/23/2025,404,17060
1/23/2025,405,19257
1/23/2025,414,17074
1/23/2025,439,9712
1/23/2025,441,5221
1/23/2025,471,21817
1/23/2025,609,40396
1/23/2025,612,46493
1/23/2025,613,38722
1/23/2025,614,51583
1/23/2025,622,19652
1/23/2025,624,45001
1/23/2025,628,64632
1/23/2025,118,5292
1/23/2025,143,6022
1/23/2025,147,7080
1/23/2025,152,3553
1/23/2025,22,3962
1/23/2025,228,21982
1/23/2025,232,12046
1/23/2025,313,29695
1/23/2025,320,10332
1/23/2025,324,12856
1/23/2025,407,13654
1/23/2025,413,13271
1/23/2025,438,8419
1/23/2025,601,33138
1/23/2025,610,124439
1/23/2025,618,34751
1/23/2025,625,21907
1/23/2025,222,5767
1/23/2025,306,6715
1/23/2025,605,18972
1/23/2025,157,7397
1/23/2025,159,8269
1/23/2025,328,13745
1/23/2025,396,14208
1/23/2025,146,6878
1/23/2025,304,6846
1/23/2025,436,2249
1/23/2025,602,71783
1/23/2025,635,18531
1/23/2025,14,13628
1/23/2025,154,4761
1/23/2025,223,14041
1/23/2025,314,17240
1/23/2025,398,22457
1/23/2025,399,15357
1/23/2025,440,7039
1/23/2025,9,26773
1/23/2025,153,18145
1/23/2025,393,8574
1/23/2025,619,30319
1/23/2025,8,10590
1/23/2025,103,2617
1/23/2025,145,3169
1/23/2025,158,8898
1/23/2025,160,6503
1/23/2025,611,144094
1/23/2025,623,31009
1/23/2025,607,77757
3/22/2025,10,18622
3/22/2025,13,3980
3/22/2025,14,4860
3/22/2025,151,12437
3/22/2025,154,3417
3/22/2025,155,3945
3/22/2025,156,2359
3/22/2025,157,3850
3/22/2025,159,7672
3/22/2025,164,37550
3/22/2025,169,10227
3/22/2025,17,4519
3/22/2025,20,1415
3/22/2025,225,18254
3/22/2025,276,3459
3/22/2025,296,2377
3/22/2025,301,6038
3/22/2025,304,5443
3/22/2025,306,4059
3/22/2025,312,10082
3/22/2025,313,23939
3/22/2025,316,14977
3/22/2025,392,11431
3/22/2025,393,6543
3/22/2025,397,22721
3/22/2025,399,8072
3/22/2025,404,10347
3/22/2025,409,12097
3/22/2025,439,6668
3/22/2025,471,11504
3/22/2025,601,31116
3/22/2025,602,60201
3/22/2025,607,59521
3/22/2025,610,59196
3/22/2025,612,20900
3/22/2025,613,23147
3/22/2025,618,31987
3/22/2025,619,32088
3/22/2025,622,10297
3/22/2025,625,23242
3/22/2025,635,12869
3/22/2025,9,22423
3/22/2025,103,4061
3/22/2025,167,34162
3/22/2025,222,5739
3/22/2025,277,5382
3/22/2025,314,10896
3/22/2025,318,37944
3/22/2025,320,11056
3/22/2025,321,4723
3/22/2025,325,3301
3/22/2025,326,3131
3/22/2025,328,8956
3/22/2025,407,13600
3/22/2025,436,1489
3/22/2025,441,3582
3/22/2025,609,18974
3/22/2025,611,106409
3/22/2025,614,36342
3/22/2025,624,19098
3/22/2025,628,40904
3/22/2025,143,4194
3/22/2025,144,3362
3/22/2025,16,4205
3/22/2025,160,5960
3/22/2025,220,1290
3/22/2025,224,8078
3/22/2025,234,10580
3/22/2025,305,5986
3/22/2025,414,8359
3/22/2025,8,8408
3/22/2025,152,689
3/22/2025,168,2581
3/22/2025,22,1870
3/22/2025,323,12120
3/22/2025,329,4430
3/22/2025,394,4700
3/22/2025,623,38378
3/22/2025,149,854
3/22/2025,308,6314
3/22/2025,107,2715
3/22/2025,324,8072
3/22/2025,145,2162
3/22/2025,153,14696
3/22/2025,223,8360
3/22/2025,327,6761
3/22/2025,413,7079
3/22/2025,146,4656
3/22/2025,150,388
3/22/2025,307,4375
3/22/2025,231,5
2/8/2025,103,3775
2/8/2025,107,2593
2/8/2025,143,3745
2/8/2025,153,12718
2/8/2025,156,2302
2/8/2025,158,4737
2/8/2025,16,12430
2/8/2025,162,11501
2/8/2025,20,1553
2/8/2025,22,1880
2/8/2025,220,1200
2/8/2025,225,15201
2/8/2025,228,12037
2/8/2025,231,15399
2/8/2025,234,9368
2/8/2025,296,2227
2/8/2025,299,3535
2/8/2025,300,3630
2/8/2025,305,6069
2/8/2025,310,19170
2/8/2025,312,9765
2/8/2025,313,23776
2/8/2025,314,11241
2/8/2025,318,34100
2/8/2025,321,4023
2/8/2025,323,8742
2/8/2025,324,5906
2/8/2025,325,2351
2/8/2025,327,6471
2/8/2025,328,5218
2/8/2025,392,10597
2/8/2025,397,23471
2/8/2025,398,11351
2/8/2025,399,6547
2/8/2025,404,9508
2/8/2025,413,5782
2/8/2025,414,6672
2/8/2025,471,10892
2/8/2025,475,9473
2/8/2025,601,25309
2/8/2025,609,18031
2/8/2025,612,20474
2/8/2025,613,21239
2/8/2025,614,34988
2/8/2025,625,22987
2/8/2025,628,33142
2/8/2025,635,9592
2/8/2025,8,7212
2/8/2025,13,8597
2/8/2025,144,2914
2/8/2025,154,3437
2/8/2025,164,35526
2/8/2025,165,7427
2/8/2025,167,30869
2/8/2025,223,8536
2/8/2025,301,5471
2/8/2025,316,11790
2/8/2025,320,9189
2/8/2025,326,2631
2/8/2025,329,3336
2/8/2025,405,10234
2/8/2025,439,6728
2/8/2025,440,5101
2/8/2025,619,28065
2/8/2025,624,19045
2/8/2025,147,4605
2/8/2025,149,2045
2/8/2025,298,2806
2/8/2025,304,5767
2/8/2025,309,7481
2/8/2025,395,4953
2/8/2025,611,99952
2/8/2025,622,9766
2/8/2025,333,6646
2/8/2025,602,68620
2/8/2025,9,21640
2/8/2025,151,10647
2/8/2025,160,4383
2/8/2025,303,5820
2/8/2025,441,3594
2/8/2025,610,55216
2/8/2025,618,23970
2/8/2025,155,4017
2/8/2025,159,7154
2/8/2025,222,4703
2/8/2025,409,10516
2/8/2025,437,1419
2/8/2025,607,54947
2/8/2025,623,33000
2/8/2025,152,2045
2/8/2025,277,8499
2/8/2025,308,7927
2/8/2025,396,5807
2/8/2025,436,1529
2/8/2025,150,1223
2/8/2025,307,8031
2/8/2025,393,6250
1/8/2025,14,13938
1/8/2025,144,4271
1/8/2025,159,9003
1/8/2025,165,16227
1/8/2025,20,3848
1/8/2025,22,3932
1/8/2025,223,13380
1/8/2025,225,46302
1/8/2025,234,10673
1/8/2025,296,3325
1/8/2025,301,7443
1/8/2025,307,6979
1/8/2025,310,25724
1/8/2025,313,28721
1/8/2025,314,17345
1/8/2025,319,9617
1/8/2025,324,12470
1/8/2025,392,17723
1/8/2025,395,9513
1/8/2025,399,15316
1/8/2025,403,21146
1/8/2025,405,18448
1/8/2025,409,7821
1/8/2025,414,17682
1/8/2025,441,4907
1/8/2025,471,21674
1/8/2025,605,17431
1/8/2025,609,40425
1/8/2025,612,46351
1/8/2025,614,47374
1/8/2025,618,34496
1/8/2025,619,27745
1/8/2025,624,45664
1/8/2025,628,65832
1/8/2025,9,25348
1/8/2025,13,9023
1/8/2025,167,28013
1/8/2025,276,17683
1/8/2025,277,13850
1/8/2025,303,7192
1/8/2025,305,7760
1/8/2025,323,7997
1/8/2025,327,14789
1/8/2025,333,15985
1/8/2025,397,34200
1/8/2025,398,21744
1/8/2025,407,11007
1/8/2025,610,124992
1/8/2025,611,146120
1/8/2025,613,38782
1/8/2025,623,30058
1/8/2025,625,21288
1/8/2025,154,4568
1/8/2025,299,4805
1/8/2025,308,8577
1/8/2025,309,9015
1/8/2025,318,58227
1/8/2025,328,12624
1/8/2025,437,2190
1/8/2025,602,68673
1/8/2025,607,76341
1/8/2025,622,20367
1/8/2025,164,60185
1/8/2025,231,15385
1/8/2025,396,14336
1/8/2025,8,10851
1/8/2025,145,3165
1/8/2025,146,6499
1/8/2025,149,2759
1/8/2025,155,4888
1/8/2025,17,8053
1/8/2025,222,5673
1/8/2025,300,5559
1/8/2025,304,6474
1/8/2025,329,5122
1/8/2025,601,30632
1/8/2025,635,19987
1/8/2025,158,8797
1/8/2025,160,6381
1/8/2025,298,3862
1/8/2025,436,2319
1/8/2025,103,2302
1/8/2025,107,4822
1/8/2025,152,3602
1/8/2025,326,4795
1/8/2025,438,8557
1/8/2025,150,1683
1/8/2025,157,4250
1/8/2025,169,13705
1/8/2025,394,7976
1/8/2025,297,1683
1/22/2025,10,18456
1/22/2025,103,2458
1/22/2025,107,4554
1/22/2025,13,8895
1/22/2025,143,5813
1/22/2025,149,2678
1/22/2025,152,3436
1/22/2025,155,5140
1/22/2025,160,6148
1/22/2025,165,16146
1/22/2025,167,30686
1/22/2025,22,3865
1/22/2025,223,13500
1/22/2025,276,17044
1/22/2025,277,13588
1/22/2025,300,5454
1/22/2025,303,7263
1/22/2025,308,9299
1/22/2025,310,25842
1/22/2025,314,15666
1/22/2025,323,7641
1/22/2025,324,12521
1/22/2025,325,4076
1/22/2025,326,4911
1/22/2025,392,17761
1/22/2025,393,8339
1/22/2025,395,9009
1/22/2025,396,13834
1/22/2025,397,32843
1/22/2025,399,15355
1/22/2025,403,21901
1/22/2025,414,16601
1/22/2025,471,21722
1/22/2025,601,31679
1/22/2025,602,69664
1/22/2025,612,46335
1/22/2025,614,49448
1/22/2025,618,32865
1/22/2025,622,19830
1/22/2025,623,27386
1/22/2025,635,18228
1/22/2025,146,6412
1/22/2025,150,1681
1/22/2025,164,59567
1/22/2025,20,3721
1/22/2025,232,11207
1/22/2025,299,4519
1/22/2025,304,6476
1/22/2025,318,55513
1/22/2025,327,13034
1/22/2025,328,12051
1/22/2025,333,15375
1/22/2025,398,21167
1/22/2025,413,13005
1/22/2025,605,18129
1/22/2025,610,124568
1/22/2025,613,37097
1/22/2025,619,28900
1/22/2025,628,60884
1/22/2025,9,24823
1/22/2025,220,1880
1/22/2025,301,7290
1/22/2025,437,2087
1/22/2025,441,4961
1/22/2025,609,40173
1/22/2025,624,43677
1/22/2025,625,20917
1/22/2025,8,10085
1/22/2025,118,5298
1/22/2025,225,44988
1/22/2025,231,14426
1/22/2025,234,10120
1/22/2025,305,7571
1/22/2025,312,10994
1/22/2025,436,2188
1/22/2025,611,141660
1/22/2025,144,4020
1/22/2025,151,14277
1/22/2025,153,17320
1/22/2025,156,3132
1/22/2025,313,29366
1/22/2025,394,7305
1/22/2025,14,13457
1/22/2025,145,3031
1/22/2025,296,3159
1/22/2025,298,3765
1/22/2025,440,6593
1/22/2025,607,73616
1/22/2025,159,8024
1/22/2025,169,13008
1/22/2025,222,5690
1/22/2025,307,13411
1/22/2025,409,8125
